Month,Pangolin,Count
2020-05,B.1.518,69
2020-05,B.1.570,2
2020-05,B.1.572,1
2020-05,B.1.576,12
2020-05,B.1.579,21
2020-05,B.1.94,1
2020-05,B.27,2
2020-05,B.31,11
2020-05,C.28,2
2020-05,A.2.3,20
2020-05,A.4,1
2020-05,A.7,5
2020-05,B.1.1.111,29
2020-05,B.1.1.115,1
2020-05,B.1.1.119,4
2020-05,B.1.1.123,1
2020-05,B.1.1.134,37
2020-05,B.1.1.142,7
2020-05,B.1.1.145,2
2020-05,B.1.1.160,6
2020-05,B.1.1.164,8
2020-05,B.1.1.166,13
2020-05,B.1.1.168,15
2020-05,B.1.1.171,7
2020-05,B.1.1.178,7
2020-05,B.1.1.186,1
2020-05,B.1.1.197,18
2020-05,B.1.1.208,31
2020-05,B.1.1.216,1
2020-05,B.1.1.217,9
2020-05,B.1.1.220,25
2020-05,B.1.1.253,15
2020-05,B.1.1.256,3
2020-05,B.1.1.270,13
2020-05,B.1.1.279,8
2020-05,B.1.1.289,175
2020-05,B.1.1.296,10
2020-05,B.1.1.299,2
2020-05,B.1.1.301,16
2020-05,B.1.1.316,1
2020-05,B.1.1.331,1
2020-05,B.1.1.369,596
2020-05,B.1.1.372,229
2020-05,B.1.1.378,29
2020-05,B.1.1.395,25
2020-05,B.1.1.419,37
2020-05,B.1.1.43,8
2020-05,B.1.1.447,1
2020-05,B.1.1.45,5
2020-05,B.1.1.57,27
2020-05,B.1.1.7,2
2020-05,B.1.1.83,52
2020-05,B.1.1.86,5
2020-05,B.1.1.89,6
2020-05,B.1.1.97,2
2020-05,B.1.12,9
2020-05,B.1.13,14
2020-05,B.1.165,49
2020-05,B.1.167,9
2020-05,B.1.168,29
2020-05,B.1.173,5
2020-05,B.1.179,3
2020-05,B.1.198,5
2020-05,B.1.222,133
2020-05,B.1.229,22
2020-05,B.1.232,34
2020-05,B.1.238,8
2020-05,B.1.252,65
2020-05,B.1.254,7
2020-05,B.1.265,1
2020-05,B.1.3,33
2020-05,B.1.351,1
2020-05,B.1.356,18
2020-05,B.1.36.24,2
2020-05,B.1.378,4
2020-05,B.1.40,7
2020-05,B.1.418,49
2020-05,B.1.431,8
2020-05,B.1.470,2
2020-05,B.1.471,3
2020-05,B.1.491,12
2020-05,B.1.545,6
2020-05,B.1.557,2
2020-05,B.1.560,2
2020-05,B.1.567,1
2020-05,B.1.595.1,1
2020-05,B.1.76,8
2020-05,B.1.77,2
2020-05,B.1.81,3
2020-05,B.1.91,6
2020-05,B.1.97,4
2020-05,B.10,3
2020-05,B.28,16
2020-05,B.29,4
2020-05,B.3.1,50
2020-05,B.35,13
2020-05,B.39,11
2020-05,B.45,24
2020-05,B.52,6
2020-05,C.27,8
2020-05,C.3,6
2020-05,C.36,6
2020-05,AY.103,1
2020-05,AY.117,2
2020-05,AY.122,5
2020-05,AY.124,1
2020-05,AY.129,1
2020-05,AY.4,2
2020-05,AY.43,1
2020-05,AY.84,1
2020-05,B.1.1.28,38
2020-05,B.1.1.282,15
2020-05,B.1.1.34,10
2020-05,B.1.1.463,2
2020-05,B.1.1.484,2
2020-05,B.1.1.487,1
2020-05,B.1.22,134
2020-05,B.1.220,13
2020-05,B.1.315,68
2020-05,B.1.359,9
2020-05,B.1.462,11
2020-05,B.1.467,1
2020-05,B.1.479,10
2020-05,B.1.499,1
2020-05,B.1.617.2,2
2020-05,B.1.78,9
2020-05,B.1.9,6
2020-05,B.1.96,2
2020-05,B.11,2
2020-05,C.26,12
2020-05,N.4,19
2020-05,N.6,14
2020-05,B.1.1.40,8
2020-05,B.1.273,4
2020-05,B.1.381,18
2020-05,B.1.382,2
2020-05,B.1.566,13
2020-05,B.1.1.459,27
2020-05,B.1.128,1
2020-05,B.1.237,4
2020-05,B.1.432,1
2020-05,B.1.517,3
2020-05,B.1.1.101,2
2020-05,B.1.1.148,1
2020-05,B.1.1.194,18
2020-05,B.1.1.210,1
2020-05,B.1.1.226,1
2020-05,B.1.1.255,4
2020-05,B.1.1.262,30
2020-05,B.1.1.356,2
2020-05,B.1.1.448,2
2020-05,B.1.163,1
2020-05,B.1.194,1
2020-05,B.1.206,4
2020-05,B.1.215,27
2020-05,B.1.248,10
2020-05,B.1.249,2
2020-05,B.1.256,14
2020-05,B.1.396,4
2020-05,B.1.546,2
2020-05,B.1.555,2
2020-05,B.1.564,10
2020-05,B.1.582,5
2020-05,B.26,3
2020-05,B.32,5
2020-05,B.55,3
2020-05,B.58,3
2020-05,B.1.1.122,3
2020-05,B.1.1.13,1
2020-05,B.1.1.137,1
2020-05,B.1.1.14,37
2020-05,B.1.1.149,25
2020-05,B.1.1.154,2
2020-05,B.1.1.213,5
2020-05,B.1.1.268,1
2020-05,B.1.1.294,2
2020-05,B.1.1.37,8
2020-05,B.1.1.402,1
2020-05,B.1.1.421,1
2020-05,B.1.1.5,2
2020-05,B.1.1.55,32
2020-05,B.1.151,14
2020-05,B.1.182,1
2020-05,B.1.304,2
2020-05,B.1.308,39
2020-05,B.1.350,2
2020-05,B.1.350.1,6
2020-05,B.1.377,1
2020-05,B.1.44,25
2020-05,B.1.607,3
2020-05,B.1.9.1,12
2020-05,B.23,8
2020-05,B.34,2
2020-05,B.57,1
2020-05,B.61,3
2020-05,B.1.1.107,1
2020-05,B.1.1.114,5
2020-05,B.1.1.125,3
2020-05,B.1.1.190,7
2020-05,B.1.1.237,12
2020-05,B.1.1.249,3
2020-05,B.1.1.29,98
2020-05,B.1.1.310,1
2020-05,B.1.1.323,4
2020-05,B.1.1.360,4
2020-05,B.1.1.363,73
2020-05,B.1.1.366,1
2020-05,B.1.1.379,30
2020-05,B.1.1.38,2
2020-05,B.1.1.382,3
2020-05,B.1.1.383,2
2020-05,B.1.1.49,38
2020-05,B.1.1.518,1
2020-05,B.1.1.62,1
2020-05,B.1.1.82,7
2020-05,B.1.1.95,10
2020-05,B.1.120,93
2020-05,B.1.142,142
2020-05,B.1.153,3
2020-05,B.1.177,2
2020-05,B.1.177.7,1
2020-05,B.1.221,1
2020-05,B.1.231,3
2020-05,B.1.234,4
2020-05,B.1.250,2
2020-05,B.1.277,1
2020-05,B.1.306,1
2020-05,B.1.337,4
2020-05,B.1.35,39
2020-05,B.1.361,1
2020-05,B.1.383,46
2020-05,B.1.429,1
2020-05,B.1.489,10
2020-05,B.1.568,2
2020-05,B.1.595.3,2
2020-05,B.1.602,2
2020-05,B.18,6
2020-05,B.47,1
2020-05,P.2,1
2020-06,A,57
2020-06,A.1,61
2020-06,A.21,1
2020-06,A.25,4
2020-06,A.3,2
2020-06,AE.2,1
2020-06,AE.4,1
2020-06,B,46
2020-06,B.1,2943
2020-06,B.1.1,2221
2020-06,B.1.1.1,281
2020-06,B.1.1.116,3
2020-06,B.1.1.118,13
2020-06,B.1.1.128,12
2020-06,B.1.1.132,2
2020-06,B.1.1.133,2
2020-06,B.1.1.135,65
2020-06,B.1.1.136,31
2020-06,B.1.1.148,6
2020-06,B.1.1.158,21
2020-06,B.1.1.161,21
2020-06,B.1.1.169,2
2020-06,B.1.1.175,2
2020-06,B.1.1.177,4
2020-06,B.1.1.180,23
2020-06,B.1.1.189,3
2020-06,B.1.1.192,9
2020-06,B.1.1.205,5
2020-06,B.1.1.210,10
2020-06,B.1.1.214,4
2020-06,B.1.1.222,14
2020-06,B.1.1.225,26
2020-06,B.1.1.226,17
2020-06,B.1.1.228,26
2020-06,B.1.1.231,22
2020-06,B.1.1.244,5
2020-06,B.1.1.25,159
2020-06,B.1.1.258,16
2020-06,B.1.1.26,71
2020-06,B.1.1.265,2
2020-06,B.1.1.268,12
2020-06,B.1.1.277,9
2020-06,B.1.1.279,155
2020-06,B.1.1.283,1
2020-06,B.1.1.284,17
2020-06,B.1.1.285,6
2020-06,B.1.1.290,29
2020-06,B.1.1.291,593
2020-06,B.1.1.304,6
2020-06,B.1.1.306,5
2020-06,B.1.1.342,1
2020-06,B.1.1.344,20
2020-06,B.1.1.356,9
2020-06,B.1.1.367,7
2020-06,B.1.1.371,3
2020-06,B.1.1.380,4
2020-06,B.1.1.402,4
2020-06,B.1.1.409,4
2020-06,B.1.1.431,1
2020-06,B.1.1.432,5
2020-06,B.1.1.437,4
2020-06,B.1.1.440,6
2020-06,B.1.1.447,2
2020-06,B.1.1.464,22
2020-06,B.1.1.482,6
2020-06,B.1.1.50,2
2020-06,B.1.1.59,137
2020-06,B.1.1.63,5
2020-06,B.1.1.70,19
2020-06,B.1.1.71,2
2020-06,B.1.1.77,10
2020-06,B.1.1.8,14
2020-06,B.1.1.93,6
2020-06,B.1.108,10
2020-06,B.1.110.3,40
2020-06,B.1.112,37
2020-06,B.1.113,60
2020-06,B.1.124,17
2020-06,B.1.126,9
2020-06,B.1.139,112
2020-06,B.1.143,13
2020-06,B.1.145,4
2020-06,B.1.153,1
2020-06,B.1.162,31
2020-06,B.1.163,3
2020-06,B.1.165,16
2020-06,B.1.170,7
2020-06,B.1.181,18
2020-06,B.1.184,10
2020-06,B.1.189,6
2020-06,B.1.194,4
2020-06,B.1.199,1
2020-06,B.1.2,313
2020-06,B.1.201,3
2020-06,B.1.205,1
2020-06,B.1.206,92
2020-06,B.1.210,25
2020-06,B.1.213,6
2020-06,B.1.234,13
2020-06,B.1.239,23
2020-06,B.1.240,108
2020-06,B.1.241,55
2020-06,B.1.243,160
2020-06,B.1.247,25
2020-06,B.1.260,22
2020-06,B.1.265,1
2020-06,B.1.280,6
2020-06,B.1.281,6
2020-06,B.1.287,26
2020-06,B.1.293,11
2020-06,B.1.294,14
2020-06,B.1.3,65
2020-06,B.1.301,19
2020-06,B.1.304,13
2020-06,B.1.305,288
2020-06,B.1.306,23
2020-06,B.1.311,7
2020-06,B.1.313,26
2020-06,B.1.315,11
2020-06,B.1.318,2
2020-06,B.1.319,12
2020-06,B.1.320,75
2020-06,B.1.324,64
2020-06,B.1.325,19
2020-06,B.1.330,36
2020-06,B.1.332,12
2020-06,B.1.335,23
2020-06,B.1.336,28
2020-06,B.1.338,2
2020-06,B.1.340,10
2020-06,B.1.344,4
2020-06,B.1.355,42
2020-06,B.1.359,1
2020-06,B.1.36,111
2020-06,B.1.36.10,15
2020-06,B.1.36.16,4
2020-06,B.1.36.22,2
2020-06,B.1.36.24,1
2020-06,B.1.36.8,98
2020-06,B.1.362,1
2020-06,B.1.366,102
2020-06,B.1.369,394
2020-06,B.1.370,7
2020-06,B.1.371,36
2020-06,B.1.38,2
2020-06,B.1.384,12
2020-06,B.1.385,22
2020-06,B.1.39,1
2020-06,B.1.391,100
2020-06,B.1.396,68
2020-06,B.1.397,12
2020-06,B.1.398,5
2020-06,B.1.399,17
2020-06,B.1.400,25
2020-06,B.1.401,24
2020-06,B.1.402,10
2020-06,B.1.405,3
2020-06,B.1.413,28
2020-06,B.1.415,7
2020-06,B.1.425,45
2020-06,B.1.426,180
2020-06,B.1.428.1,28
2020-06,B.1.435,12
2020-06,B.1.437,12
2020-06,B.1.439,5
2020-06,B.1.443,18
2020-06,B.1.444,2
2020-06,B.1.448,4
2020-06,B.1.450,1
2020-06,B.1.451,41
2020-06,B.1.453,30
2020-06,B.1.456,1
2020-06,B.1.465,37
2020-06,B.1.466,1
2020-06,B.1.468,9
2020-06,B.1.471,11
2020-06,B.1.487,8
2020-06,B.1.495,4
2020-06,B.1.497,4
2020-06,B.1.498,19
2020-06,B.1.501,8
2020-06,B.1.502,1
2020-06,B.1.503,37
2020-06,B.1.507,7
2020-06,B.1.509,44
2020-06,B.1.511,2
2020-06,B.1.513,1
2020-06,B.1.518,7
2020-06,B.1.521,17
2020-06,B.1.523,6
2020-06,B.1.533,5
2020-06,B.1.546,30
2020-06,B.1.554,36
2020-06,B.1.556,12
2020-06,B.1.558,11
2020-06,B.1.560,2
2020-06,B.1.564,52
2020-06,B.1.565,8
2020-06,B.1.567,31
2020-06,B.1.570,2
2020-06,B.1.571,5
2020-06,B.1.572,17
2020-06,B.1.574,34
2020-06,B.1.576,80
2020-06,B.1.577,16
2020-06,B.1.578,3
2020-06,B.1.582,46
2020-06,B.1.589,10
2020-06,B.1.590,15
2020-06,B.1.594,19
2020-06,B.1.595,256
2020-06,B.1.595.1,17
2020-06,B.1.595.4,63
2020-06,B.1.599,1
2020-06,B.1.606,5
2020-06,B.1.609,52
2020-06,B.1.78,1
2020-06,B.1.9.2,2
2020-06,B.4,3
2020-06,B.4.7,1
2020-06,B.6,8
2020-06,C.14,1
2020-06,C.17,1
2020-06,C.23,1
2020-06,C.35,8
2020-06,C.36,11
2020-06,C.4,1
2020-06,D.2,388
2020-06,D.3,34
2020-06,N.1,19
2020-06,unclassifiable,306
2020-06,A.11,1
2020-06,B.1.1.139,2
2020-06,B.1.1.147,11
2020-06,B.1.1.174,16
2020-06,B.1.1.27,1
2020-06,B.1.1.3,2
2020-06,B.1.1.322,1
2020-06,B.1.1.329,1
2020-06,B.1.1.33,47
2020-06,B.1.1.514,12
2020-06,B.1.1.518,3
2020-06,B.1.1.519,3
2020-06,B.1.225,7
2020-06,B.1.232,1
2020-06,B.1.321,1
2020-06,B.1.333,3
2020-06,B.1.404,1
2020-06,B.1.445,8
2020-06,B.1.452,8
2020-06,B.1.516,37
2020-06,B.1.579,3
2020-06,B.1.595.2,1
2020-06,B.1.617,2
2020-06,B.3,7
2020-06,C.28,2
2020-06,A.2,5
2020-06,A.26,7
2020-06,B.1.1.10,17
2020-06,B.1.1.107,7
2020-06,B.1.1.109,22
2020-06,B.1.1.115,12
2020-06,B.1.1.117,2
2020-06,B.1.1.12,25
2020-06,B.1.1.120,27
2020-06,B.1.1.123,46
2020-06,B.1.1.125,70
2020-06,B.1.1.134,14
2020-06,B.1.1.138,5
2020-06,B.1.1.14,5
2020-06,B.1.1.142,3
2020-06,B.1.1.145,15
2020-06,B.1.1.149,36
2020-06,B.1.1.15,15
2020-06,B.1.1.154,1
2020-06,B.1.1.155,12
2020-06,B.1.1.164,4
2020-06,B.1.1.166,1
2020-06,B.1.1.168,8
2020-06,B.1.1.171,71
2020-06,B.1.1.178,6
2020-06,B.1.1.186,1
2020-06,B.1.1.197,1
2020-06,B.1.1.200,94
2020-06,B.1.1.203,16
2020-06,B.1.1.204,3
2020-06,B.1.1.208,39
2020-06,B.1.1.213,10
2020-06,B.1.1.217,111
2020-06,B.1.1.220,18
2020-06,B.1.1.227,24
2020-06,B.1.1.230,1
2020-06,B.1.1.232,3
2020-06,B.1.1.237,45
2020-06,B.1.1.253,129
2020-06,B.1.1.254,5
2020-06,B.1.1.255,20
2020-06,B.1.1.256,64
2020-06,B.1.1.262,22
2020-06,B.1.1.263,2
2020-06,B.1.1.270,19
2020-06,B.1.1.274,3
2020-06,B.1.1.286,3
2020-06,B.1.1.289,110
2020-06,B.1.1.299,51
2020-06,B.1.1.300,68
2020-06,B.1.1.301,328
2020-06,B.1.1.303,9
2020-06,B.1.1.323,1
2020-06,B.1.1.34,16
2020-06,B.1.1.361,18
2020-06,B.1.1.362,2
2020-06,B.1.1.363,46
2020-06,B.1.1.365,99
2020-06,B.1.1.369,343
2020-06,B.1.1.37,387
2020-06,B.1.1.370,2
2020-06,B.1.1.372,113
2020-06,B.1.1.376,12
2020-06,B.1.1.378,8
2020-06,B.1.1.38,12
2020-06,B.1.1.398,3
2020-06,B.1.1.4,185
2020-06,B.1.1.407,1
2020-06,B.1.1.41,37
2020-06,B.1.1.419,9
2020-06,B.1.1.423,2
2020-06,B.1.1.426,8
2020-06,B.1.1.434,2
2020-06,B.1.1.44,21
2020-06,B.1.1.45,50
2020-06,B.1.1.459,20
2020-06,B.1.1.480,2
2020-06,B.1.1.51,152
2020-06,B.1.1.54,1
2020-06,B.1.1.55,38
2020-06,B.1.1.67,19
2020-06,B.1.1.83,5
2020-06,B.1.1.86,21
2020-06,B.1.1.89,35
2020-06,B.1.1.92,29
2020-06,B.1.1.95,37
2020-06,B.1.1.97,3
2020-06,B.1.104,27
2020-06,B.1.106,2
2020-06,B.1.110,5
2020-06,B.1.12,12
2020-06,B.1.13,1
2020-06,B.1.137,1
2020-06,B.1.142,63
2020-06,B.1.157,1
2020-06,B.1.159,19
2020-06,B.1.167,1
2020-06,B.1.173,27
2020-06,B.1.177,9
2020-06,B.1.177.17,1
2020-06,B.1.177.4,1
2020-06,B.1.177.57,3
2020-06,B.1.179,7
2020-06,B.1.208,2
2020-06,B.1.220,11
2020-06,B.1.222,19
2020-06,B.1.223,65
2020-06,B.1.231,14
2020-06,B.1.233,6
2020-06,B.1.235,26
2020-06,B.1.238,45
2020-06,B.1.249,9
2020-06,B.1.251,43
2020-06,B.1.252,5
2020-06,B.1.267,1
2020-06,B.1.268,1
2020-06,B.1.274,2
2020-06,B.1.282,12
2020-06,B.1.289,11
2020-06,B.1.302,4
2020-06,B.1.341,1
2020-06,B.1.343,1
2020-06,B.1.349,7
2020-06,B.1.35,3
2020-06,B.1.350,1
2020-06,B.1.350.1,1
2020-06,B.1.36.12,1
2020-06,B.1.372,3
2020-06,B.1.381,14
2020-06,B.1.383,3
2020-06,B.1.390,6
2020-06,B.1.393,1
2020-06,B.1.407,3
2020-06,B.1.438,2
2020-06,B.1.492,2
2020-06,B.1.493,5
2020-06,B.1.581,4
2020-06,B.1.610,1
2020-06,B.1.76,5
2020-06,B.1.77,20
2020-06,B.1.9,1
2020-06,B.1.91,2
2020-06,B.1.93,23
2020-06,B.1.97,1
2020-06,B.18,3
2020-06,B.23,3
2020-06,B.28,38
2020-06,B.29,2
2020-06,B.3.1,2
2020-06,B.32,1
2020-06,B.33,1
2020-06,B.39,1
2020-06,B.40,10
2020-06,C.1,1
2020-06,C.26,3
2020-06,C.27,37
2020-06,C.3,88
2020-06,N.4,12
2020-06,N.6,1
2020-06,N.8,3
2020-06,W.4,3
2020-06,Z.1,1
2020-06,AY.122,1
2020-06,AY.4.6,1
2020-06,AY.43,1
2020-06,B.1.1.113,5
2020-06,B.1.1.251,1
2020-06,B.1.1.28,120
2020-06,B.1.1.317,1
2020-06,B.1.1.391,1
2020-06,B.1.1.463,4
2020-06,B.1.1.484,3
2020-06,B.1.1.57,21
2020-06,B.1.166,1
2020-06,B.1.309,1
2020-06,B.1.382,4
2020-06,B.1.462,2
2020-06,B.1.467,5
2020-06,B.1.508,3
2020-06,B.1.596,1
2020-06,B.1.617.2,3
2020-06,AY.38,1
2020-06,B.1.1.382,2
2020-06,B.1.346,6
2020-06,B.1.416,2
2020-06,B.1.459,1
2020-06,B.1.597,5
2020-06,B.1.1.40,8
2020-06,B.1.377,14
2020-06,B.1.215,4
2020-06,B.1.229,3
2020-06,B.1.245,2
2020-06,B.1.432,1
2020-06,B.1.520,2
2020-06,B.1.555,2
2020-06,B.1.607,1
2020-06,B.45,2
2020-06,B.1.1.122,1
2020-06,B.1.1.194,2
2020-06,B.1.1.198,2
2020-06,B.1.1.485,1
2020-06,B.1.116,7
2020-06,B.1.128,1
2020-06,B.1.308,53
2020-06,B.1.323,31
2020-06,B.1.354,1
2020-06,B.1.418,14
2020-06,B.1.496,10
2020-06,AY.103,1
2020-06,AY.26,1
2020-06,AY.3,2
2020-06,AY.39,1
2020-06,AY.75,1
2020-06,B.1.1.101,2
2020-06,B.1.1.121,1
2020-06,B.1.1.29,6
2020-06,B.1.1.379,1
2020-06,B.1.1.441,1
2020-06,B.1.120,11
2020-06,B.1.237,3
2020-06,B.1.256,1
2020-06,B.1.378,1
2020-06,B.1.44,2
2020-06,B.1.561,2
2020-06,B.1.637,1
2020-06,N.9,1
2020-07,A,13
2020-07,A.1,9
2020-07,A.3,1
2020-07,AE.7,1
2020-07,B.1,1946
2020-07,B.1.1,917
2020-07,B.1.1.1,165
2020-07,B.1.1.10,16
2020-07,B.1.1.101,2
2020-07,B.1.1.116,7
2020-07,B.1.1.128,35
2020-07,B.1.1.132,11
2020-07,B.1.1.135,76
2020-07,B.1.1.136,4
2020-07,B.1.1.139,9
2020-07,B.1.1.158,20
2020-07,B.1.1.172,2
2020-07,B.1.1.180,34
2020-07,B.1.1.181,22
2020-07,B.1.1.186,11
2020-07,B.1.1.192,52
2020-07,B.1.1.203,2
2020-07,B.1.1.205,6
2020-07,B.1.1.214,17
2020-07,B.1.1.216,3
2020-07,B.1.1.220,27
2020-07,B.1.1.222,14
2020-07,B.1.1.225,74
2020-07,B.1.1.226,3
2020-07,B.1.1.228,104
2020-07,B.1.1.231,34
2020-07,B.1.1.239,2
2020-07,B.1.1.244,13
2020-07,B.1.1.25,129
2020-07,B.1.1.263,3
2020-07,B.1.1.265,1
2020-07,B.1.1.268,4
2020-07,B.1.1.28,63
2020-07,B.1.1.284,91
2020-07,B.1.1.285,20
2020-07,B.1.1.291,113
2020-07,B.1.1.304,43
2020-07,B.1.1.306,11
2020-07,B.1.1.329,2
2020-07,B.1.1.344,7
2020-07,B.1.1.362,13
2020-07,B.1.1.376,48
2020-07,B.1.1.380,16
2020-07,B.1.1.416,8
2020-07,B.1.1.426,2
2020-07,B.1.1.431,1
2020-07,B.1.1.432,14
2020-07,B.1.1.434,3
2020-07,B.1.1.437,14
2020-07,B.1.1.441,6
2020-07,B.1.1.463,7
2020-07,B.1.1.464,72
2020-07,B.1.1.482,11
2020-07,B.1.1.485,9
2020-07,B.1.1.514,8
2020-07,B.1.1.63,43
2020-07,B.1.1.70,85
2020-07,B.1.1.71,2
2020-07,B.1.1.72,2
2020-07,B.1.1.77,4
2020-07,B.1.1.8,13
2020-07,B.1.1.98,2
2020-07,B.1.106,1
2020-07,B.1.108,27
2020-07,B.1.110,4
2020-07,B.1.110.3,57
2020-07,B.1.112,5
2020-07,B.1.126,24
2020-07,B.1.134,2
2020-07,B.1.139,126
2020-07,B.1.143,1
2020-07,B.1.159,1
2020-07,B.1.162,8
2020-07,B.1.165,1
2020-07,B.1.177,26
2020-07,B.1.181,1
2020-07,B.1.184,4
2020-07,B.1.189,22
2020-07,B.1.199,10
2020-07,B.1.2,1337
2020-07,B.1.205,3
2020-07,B.1.206,34
2020-07,B.1.213,9
2020-07,B.1.234,13
2020-07,B.1.239,31
2020-07,B.1.240,653
2020-07,B.1.241,90
2020-07,B.1.243,332
2020-07,B.1.247,3
2020-07,B.1.260,2
2020-07,B.1.265,21
2020-07,B.1.267,24
2020-07,B.1.276,4
2020-07,B.1.280,31
2020-07,B.1.281,3
2020-07,B.1.287,7
2020-07,B.1.293,18
2020-07,B.1.294,13
2020-07,B.1.298,3
2020-07,B.1.3,66
2020-07,B.1.301,19
2020-07,B.1.304,9
2020-07,B.1.305,50
2020-07,B.1.306,11
2020-07,B.1.309,5
2020-07,B.1.313,74
2020-07,B.1.315,13
2020-07,B.1.318,6
2020-07,B.1.320,70
2020-07,B.1.323,36
2020-07,B.1.324,38
2020-07,B.1.325,1
2020-07,B.1.330,4
2020-07,B.1.332,7
2020-07,B.1.334,1
2020-07,B.1.335,2
2020-07,B.1.336,42
2020-07,B.1.337,12
2020-07,B.1.340,40
2020-07,B.1.344,9
2020-07,B.1.346,36
2020-07,B.1.349,15
2020-07,B.1.355,11
2020-07,B.1.36,37
2020-07,B.1.36.1,1
2020-07,B.1.36.10,4
2020-07,B.1.36.16,10
2020-07,B.1.36.8,33
2020-07,B.1.362,1
2020-07,B.1.363,12
2020-07,B.1.366,18
2020-07,B.1.369,548
2020-07,B.1.370,1
2020-07,B.1.371,3
2020-07,B.1.377,9
2020-07,B.1.385,47
2020-07,B.1.396,18
2020-07,B.1.397,26
2020-07,B.1.398,4
2020-07,B.1.399,50
2020-07,B.1.400,24
2020-07,B.1.401,28
2020-07,B.1.402,12
2020-07,B.1.403,4
2020-07,B.1.405,3
2020-07,B.1.413,27
2020-07,B.1.415,12
2020-07,B.1.423,8
2020-07,B.1.425,38
2020-07,B.1.426,36
2020-07,B.1.432,1
2020-07,B.1.435,4
2020-07,B.1.436,2
2020-07,B.1.437,20
2020-07,B.1.439,12
2020-07,B.1.441,3
2020-07,B.1.442,1
2020-07,B.1.443,18
2020-07,B.1.445,12
2020-07,B.1.448,10
2020-07,B.1.451,40
2020-07,B.1.452,12
2020-07,B.1.453,27
2020-07,B.1.465,7
2020-07,B.1.468,2
2020-07,B.1.487,3
2020-07,B.1.493,4
2020-07,B.1.495,2
2020-07,B.1.498,3
2020-07,B.1.502,5
2020-07,B.1.503,191
2020-07,B.1.504,7
2020-07,B.1.507,3
2020-07,B.1.509,233
2020-07,B.1.516,95
2020-07,B.1.518,3
2020-07,B.1.521,12
2020-07,B.1.533,2
2020-07,B.1.546,6
2020-07,B.1.554,27
2020-07,B.1.558,10
2020-07,B.1.564,56
2020-07,B.1.565,30
2020-07,B.1.567,18
2020-07,B.1.570,127
2020-07,B.1.571,9
2020-07,B.1.574,74
2020-07,B.1.576,130
2020-07,B.1.577,11
2020-07,B.1.580,3
2020-07,B.1.582,124
2020-07,B.1.586,1
2020-07,B.1.595,282
2020-07,B.1.595.1,44
2020-07,B.1.595.3,12
2020-07,B.1.596,1
2020-07,B.1.597,15
2020-07,B.1.602,5
2020-07,B.1.606,10
2020-07,B.1.609,40
2020-07,B.1.612,13
2020-07,B.1.9.2,3
2020-07,B.1.9.5,15
2020-07,B.4,6
2020-07,B.6,1
2020-07,C.13,1
2020-07,C.14,4
2020-07,C.32,3
2020-07,C.33,1
2020-07,C.35,33
2020-07,C.36,18
2020-07,C.4,1
2020-07,D.2,5861
2020-07,D.3,58
2020-07,N.1,6
2020-07,unclassifiable,191
2020-07,A.2.5,2
2020-07,AY.25,1
2020-07,AY.25.1,1
2020-07,B,116
2020-07,B.1.1.115,39
2020-07,B.1.1.168,3
2020-07,B.1.1.171,82
2020-07,B.1.1.255,99
2020-07,B.1.1.262,4
2020-07,B.1.1.301,119
2020-07,B.1.1.317,3
2020-07,B.1.1.33,28
2020-07,B.1.1.369,224
2020-07,B.1.1.37,121
2020-07,B.1.1.372,108
2020-07,B.1.1.440,5
2020-07,B.1.1.51,86
2020-07,B.1.1.93,27
2020-07,B.1.201,2
2020-07,B.1.210,4
2020-07,B.1.229,3
2020-07,B.1.233,1
2020-07,B.1.289,6
2020-07,B.1.321,1
2020-07,B.1.404,2
2020-07,B.1.421,1
2020-07,B.1.523,13
2020-07,B.1.556,38
2020-07,B.1.566,4
2020-07,B.1.595.2,11
2020-07,B.40,6
2020-07,L.4,13
2020-07,Q.3,1
2020-07,XB,1
2020-07,A.25,2
2020-07,AD.2,3
2020-07,AE.1,2
2020-07,AE.5,1
2020-07,B.1.1.107,13
2020-07,B.1.1.109,2
2020-07,B.1.1.12,21
2020-07,B.1.1.120,2
2020-07,B.1.1.123,4
2020-07,B.1.1.125,28
2020-07,B.1.1.130,1
2020-07,B.1.1.133,1
2020-07,B.1.1.138,16
2020-07,B.1.1.142,3
2020-07,B.1.1.145,2
2020-07,B.1.1.147,3
2020-07,B.1.1.15,29
2020-07,B.1.1.169,3
2020-07,B.1.1.170,1
2020-07,B.1.1.174,9
2020-07,B.1.1.178,5
2020-07,B.1.1.198,19
2020-07,B.1.1.200,15
2020-07,B.1.1.201,2
2020-07,B.1.1.213,6
2020-07,B.1.1.217,69
2020-07,B.1.1.218,6
2020-07,B.1.1.221,1
2020-07,B.1.1.227,102
2020-07,B.1.1.232,43
2020-07,B.1.1.237,93
2020-07,B.1.1.253,49
2020-07,B.1.1.256,6
2020-07,B.1.1.26,5
2020-07,B.1.1.269,6
2020-07,B.1.1.270,3
2020-07,B.1.1.274,14
2020-07,B.1.1.277,5
2020-07,B.1.1.279,59
2020-07,B.1.1.286,12
2020-07,B.1.1.290,4
2020-07,B.1.1.294,6
2020-07,B.1.1.299,22
2020-07,B.1.1.300,13
2020-07,B.1.1.302,1
2020-07,B.1.1.303,17
2020-07,B.1.1.305,4
2020-07,B.1.1.310,1
2020-07,B.1.1.311,2
2020-07,B.1.1.325,2
